:START_ID(RCCall),:END_ID(Campaign),:TYPE
593000003445,GSIA,PART_OF_CAMPAIGN
593000003446,MRB,PART_OF_CAMPAIGN
593000003447,GSIA,PART_OF_CAMPAIGN
593000003448,GSIA,PART_OF_CAMPAIGN
593000003449,PXP,PART_OF_CAMPAIGN
593000003450,SMED,PART_OF_CAMPAIGN
593000003451,RASFA,PART_OF_CAMPAIGN
593000003452,MRB,PART_OF_CAMPAIGN
593000003453,PXP,PART_OF_CAMPAIGN
593000003454,SAPA,PART_OF_CAMPAIGN
593000003455,PXP,PART_OF_CAMPAIGN
593000003456,PXP,PART_OF_CAMPAIGN
593000003457,ESR,PART_OF_CAMPAIGN
593000003458,PMR,PART_OF_CAMPAIGN
593000003459,GSIA,PART_OF_CAMPAIGN
593000003460,CRC,PART_OF_CAMPAIGN
593000003461,TRI,PART_OF_CAMPAIGN
593000003462,SMED,PART_OF_CAMPAIGN
593000003463,NRAA,PART_OF_CAMPAIGN
593000003464,TRI,PART_OF_CAMPAIGN
593000003465,MRB,PART_OF_CAMPAIGN
593000003466,ACR,PART_OF_CAMPAIGN
593000003467,GSIA,PART_OF_CAMPAIGN
593000003468,IAI,PART_OF_CAMPAIGN
593000003469,PXP,PART_OF_CAMPAIGN
593000003470,ACRB,PART_OF_CAMPAIGN
593000003471,GRH,PART_OF_CAMPAIGN
593000003472,IAI,PART_OF_CAMPAIGN
593000003473,MRB,PART_OF_CAMPAIGN
593000003474,ESR,PART_OF_CAMPAIGN
593000003475,ACRB,PART_OF_CAMPAIGN
593000003476,NRAA,PART_OF_CAMPAIGN
593000003477,RASFA,PART_OF_CAMPAIGN
593000003478,GSIA,PART_OF_CAMPAIGN
593000003479,GRH,PART_OF_CAMPAIGN
593000003480,CRC,PART_OF_CAMPAIGN
593000003481,SMED,PART_OF_CAMPAIGN
593000003482,IAI,PART_OF_CAMPAIGN
593000003483,NRAA,PART_OF_CAMPAIGN
593000003484,CRC,PART_OF_CAMPAIGN
593000003485,GSIA,PART_OF_CAMPAIGN
593000003486,SAPA,PART_OF_CAMPAIGN
593000003487,NRA,PART_OF_CAMPAIGN
593000003488,CRC,PART_OF_CAMPAIGN
593000003489,TRI,PART_OF_CAMPAIGN
593000003490,NRAA,PART_OF_CAMPAIGN
593000003491,MRB,PART_OF_CAMPAIGN
593000003492,ACR,PART_OF_CAMPAIGN
593000003493,SMED,PART_OF_CAMPAIGN
593000003494,TRI,PART_OF_CAMPAIGN
593000003495,GRH,PART_OF_CAMPAIGN
593000003496,ACR,PART_OF_CAMPAIGN
593000003497,PMR,PART_OF_CAMPAIGN
593000003498,SMED,PART_OF_CAMPAIGN
593000003499,SAPA,PART_OF_CAMPAIGN
593000003500,RASFA,PART_OF_CAMPAIGN
593000003501,RASFA,PART_OF_CAMPAIGN
593000003502,SAPA,PART_OF_CAMPAIGN
593000003503,RASFA,PART_OF_CAMPAIGN
593000003504,PMR,PART_OF_CAMPAIGN
593000003505,ACRB,PART_OF_CAMPAIGN
593000003506,NRAA,PART_OF_CAMPAIGN
593000003507,SMED,PART_OF_CAMPAIGN
593000003508,ACR,PART_OF_CAMPAIGN
593000003509,SAPA,PART_OF_CAMPAIGN
593000003510,NRAA,PART_OF_CAMPAIGN
593000003511,CRC,PART_OF_CAMPAIGN
593000003512,NRAA,PART_OF_CAMPAIGN
593000003513,PXP,PART_OF_CAMPAIGN
593000003514,GSIA,PART_OF_CAMPAIGN
593000003515,PXP,PART_OF_CAMPAIGN
593000003516,SMED,PART_OF_CAMPAIGN
593000003517,GSIA,PART_OF_CAMPAIGN
593000003518,NRAA,PART_OF_CAMPAIGN
593000003519,ACRB,PART_OF_CAMPAIGN
593000003520,PXP,PART_OF_CAMPAIGN
593000003521,PMR,PART_OF_CAMPAIGN
593000003522,ESR,PART_OF_CAMPAIGN
593000003523,SMED,PART_OF_CAMPAIGN
593000003524,IAI,PART_OF_CAMPAIGN
593000003525,TRI,PART_OF_CAMPAIGN
593000003526,GSIA,PART_OF_CAMPAIGN
593000003527,RASFA,PART_OF_CAMPAIGN
593000003528,SMED,PART_OF_CAMPAIGN
593000003529,GSIA,PART_OF_CAMPAIGN
593000003530,RASFA,PART_OF_CAMPAIGN
593000003531,IAI,PART_OF_CAMPAIGN
593000003532,PMR,PART_OF_CAMPAIGN
593000003533,IAI,PART_OF_CAMPAIGN
593000003534,SAPA,PART_OF_CAMPAIGN
593000003535,RASFA,PART_OF_CAMPAIGN
593000003536,CRC,PART_OF_CAMPAIGN
593000003537,GRH,PART_OF_CAMPAIGN
593000003538,TRI,PART_OF_CAMPAIGN
593000003539,CRC,PART_OF_CAMPAIGN
593000003540,CRC,PART_OF_CAMPAIGN
593000003541,ACR,PART_OF_CAMPAIGN
593000003542,ESR,PART_OF_CAMPAIGN
593000003543,GSIA,PART_OF_CAMPAIGN
593000003544,GRH,PART_OF_CAMPAIGN
593000003545,PXP,PART_OF_CAMPAIGN
593000003546,NRAA,PART_OF_CAMPAIGN
593000003547,PMR,PART_OF_CAMPAIGN
593000003548,ACRB,PART_OF_CAMPAIGN
593000003549,NRAA,PART_OF_CAMPAIGN
593000003550,ACRB,PART_OF_CAMPAIGN
593000003551,NRA,PART_OF_CAMPAIGN
593000003552,ESR,PART_OF_CAMPAIGN
593000003553,GRH,PART_OF_CAMPAIGN
593000003554,NRAA,PART_OF_CAMPAIGN
593000003555,CRC,PART_OF_CAMPAIGN
593000003556,TRI,PART_OF_CAMPAIGN
593000003557,RASFA,PART_OF_CAMPAIGN
593000003558,SAPA,PART_OF_CAMPAIGN
593000003559,ACR,PART_OF_CAMPAIGN
593000003560,PXP,PART_OF_CAMPAIGN
593000003561,MRB,PART_OF_CAMPAIGN
593000003562,NRA,PART_OF_CAMPAIGN
593000003563,RASFA,PART_OF_CAMPAIGN
593000003564,ESR,PART_OF_CAMPAIGN
593000003565,IAI,PART_OF_CAMPAIGN
593000003566,TRI,PART_OF_CAMPAIGN
593000003567,ACRB,PART_OF_CAMPAIGN
593000003568,PMR,PART_OF_CAMPAIGN
593000003569,ACRB,PART_OF_CAMPAIGN
593000003570,MRB,PART_OF_CAMPAIGN
593000003571,SMED,PART_OF_CAMPAIGN
593000003572,GSIA,PART_OF_CAMPAIGN
593000003573,GRH,PART_OF_CAMPAIGN
593000003574,ACRB,PART_OF_CAMPAIGN
593000003575,IAI,PART_OF_CAMPAIGN
593000003576,PXP,PART_OF_CAMPAIGN
593000003577,MRB,PART_OF_CAMPAIGN
593000003578,ESR,PART_OF_CAMPAIGN
593000003579,GSIA,PART_OF_CAMPAIGN
593000003580,RASFA,PART_OF_CAMPAIGN
593000003581,GRH,PART_OF_CAMPAIGN
593000003582,RASFA,PART_OF_CAMPAIGN
593000003583,GRH,PART_OF_CAMPAIGN
593000003584,GSIA,PART_OF_CAMPAIGN
593000003585,GRH,PART_OF_CAMPAIGN
593000003586,PMR,PART_OF_CAMPAIGN
593000003587,CRC,PART_OF_CAMPAIGN
593000003588,PMR,PART_OF_CAMPAIGN
593000003589,ESR,PART_OF_CAMPAIGN
593000003590,NRA,PART_OF_CAMPAIGN
593000003591,IAI,PART_OF_CAMPAIGN
593000003592,IAI,PART_OF_CAMPAIGN
593000003593,SAPA,PART_OF_CAMPAIGN
593000003594,GSIA,PART_OF_CAMPAIGN
593000003595,CRC,PART_OF_CAMPAIGN
593000003596,ESR,PART_OF_CAMPAIGN
593000003597,CRC,PART_OF_CAMPAIGN
593000003598,MRB,PART_OF_CAMPAIGN
593000003599,ACRB,PART_OF_CAMPAIGN
593000003600,MRB,PART_OF_CAMPAIGN
593000003601,SAPA,PART_OF_CAMPAIGN
593000003602,TRI,PART_OF_CAMPAIGN
593000003603,GRH,PART_OF_CAMPAIGN
593000003604,RASFA,PART_OF_CAMPAIGN
593000003605,NRA,PART_OF_CAMPAIGN
593000003606,GRH,PART_OF_CAMPAIGN
593000003607,ESR,PART_OF_CAMPAIGN
593000003608,PMR,PART_OF_CAMPAIGN
593000003609,GSIA,PART_OF_CAMPAIGN
593000003610,GRH,PART_OF_CAMPAIGN
593000003611,TRI,PART_OF_CAMPAIGN
593000003612,RASFA,PART_OF_CAMPAIGN
593000003613,CRC,PART_OF_CAMPAIGN
593000003614,MRB,PART_OF_CAMPAIGN
593000003615,NRAA,PART_OF_CAMPAIGN
593000003616,NRAA,PART_OF_CAMPAIGN
593000003617,ESR,PART_OF_CAMPAIGN
593000003618,NRA,PART_OF_CAMPAIGN
593000003619,NRAA,PART_OF_CAMPAIGN
593000003620,NRA,PART_OF_CAMPAIGN
593000003621,GSIA,PART_OF_CAMPAIGN
593000003622,MRB,PART_OF_CAMPAIGN
593000003623,CRC,PART_OF_CAMPAIGN
593000003624,ESR,PART_OF_CAMPAIGN
593000003625,NRAA,PART_OF_CAMPAIGN
593000003626,SMED,PART_OF_CAMPAIGN
593000003627,SMED,PART_OF_CAMPAIGN
593000003628,NRAA,PART_OF_CAMPAIGN
593000003629,PXP,PART_OF_CAMPAIGN
593000003630,PMR,PART_OF_CAMPAIGN
593000003631,SAPA,PART_OF_CAMPAIGN
593000003632,NRAA,PART_OF_CAMPAIGN
593000003633,ACR,PART_OF_CAMPAIGN
593000003634,ACRB,PART_OF_CAMPAIGN
593000003635,NRA,PART_OF_CAMPAIGN
593000003636,CRC,PART_OF_CAMPAIGN
593000003637,MRB,PART_OF_CAMPAIGN
593000003638,GSIA,PART_OF_CAMPAIGN
593000003639,ACR,PART_OF_CAMPAIGN
593000003640,GRH,PART_OF_CAMPAIGN
593000003641,NRA,PART_OF_CAMPAIGN
593000003642,GRH,PART_OF_CAMPAIGN
593000003643,GSIA,PART_OF_CAMPAIGN
593000003644,TRI,PART_OF_CAMPAIGN
593000003645,SAPA,PART_OF_CAMPAIGN
593000003646,IAI,PART_OF_CAMPAIGN
593000003647,MRB,PART_OF_CAMPAIGN
593000003648,MRB,PART_OF_CAMPAIGN
593000003649,GSIA,PART_OF_CAMPAIGN
593000003650,GRH,PART_OF_CAMPAIGN
593000003651,NRAA,PART_OF_CAMPAIGN
593000003652,ACR,PART_OF_CAMPAIGN
593000003653,IAI,PART_OF_CAMPAIGN
593000003654,ESR,PART_OF_CAMPAIGN
593000003655,IAI,PART_OF_CAMPAIGN
593000003656,TRI,PART_OF_CAMPAIGN
593000003657,PXP,PART_OF_CAMPAIGN
593000003658,SMED,PART_OF_CAMPAIGN
593000003659,GRH,PART_OF_CAMPAIGN
593000003660,MRB,PART_OF_CAMPAIGN
593000003661,IAI,PART_OF_CAMPAIGN
593000003662,MRB,PART_OF_CAMPAIGN
593000003663,SAPA,PART_OF_CAMPAIGN
593000003664,SAPA,PART_OF_CAMPAIGN
593000003665,MRB,PART_OF_CAMPAIGN
593000003666,SMED,PART_OF_CAMPAIGN
593000003667,CRC,PART_OF_CAMPAIGN
593000003668,GSIA,PART_OF_CAMPAIGN
593000003669,GRH,PART_OF_CAMPAIGN
593000003670,SMED,PART_OF_CAMPAIGN
593000003671,ACRB,PART_OF_CAMPAIGN
593000003672,IAI,PART_OF_CAMPAIGN
593000003673,GRH,PART_OF_CAMPAIGN
593000003674,PMR,PART_OF_CAMPAIGN
593000003675,SAPA,PART_OF_CAMPAIGN
593000003676,MRB,PART_OF_CAMPAIGN
593000003677,ACRB,PART_OF_CAMPAIGN
593000003678,IAI,PART_OF_CAMPAIGN
593000003679,NRA,PART_OF_CAMPAIGN
593000003680,PXP,PART_OF_CAMPAIGN
593000003681,RASFA,PART_OF_CAMPAIGN
593000003682,IAI,PART_OF_CAMPAIGN
593000003683,ACR,PART_OF_CAMPAIGN
593000003684,IAI,PART_OF_CAMPAIGN
593000003685,IAI,PART_OF_CAMPAIGN
593000003686,ACRB,PART_OF_CAMPAIGN
593000003687,GSIA,PART_OF_CAMPAIGN
593000003688,RASFA,PART_OF_CAMPAIGN
593000003689,PXP,PART_OF_CAMPAIGN
593000003690,PMR,PART_OF_CAMPAIGN
593000003691,ACR,PART_OF_CAMPAIGN
593000003692,GRH,PART_OF_CAMPAIGN
593000003693,PMR,PART_OF_CAMPAIGN
593000003694,PMR,PART_OF_CAMPAIGN
593000003695,ESR,PART_OF_CAMPAIGN
593000003696,TRI,PART_OF_CAMPAIGN
593000003697,TRI,PART_OF_CAMPAIGN
593000003698,PMR,PART_OF_CAMPAIGN
593000003699,PMR,PART_OF_CAMPAIGN
593000003700,ACRB,PART_OF_CAMPAIGN
593000003701,GSIA,PART_OF_CAMPAIGN
593000003702,NRAA,PART_OF_CAMPAIGN
593000003703,RASFA,PART_OF_CAMPAIGN
593000003704,CRC,PART_OF_CAMPAIGN
593000003705,RASFA,PART_OF_CAMPAIGN
593000003706,IAI,PART_OF_CAMPAIGN
593000003707,NRAA,PART_OF_CAMPAIGN
593000003708,ESR,PART_OF_CAMPAIGN
593000003709,SAPA,PART_OF_CAMPAIGN
593000003710,MRB,PART_OF_CAMPAIGN
593000003711,RASFA,PART_OF_CAMPAIGN
593000003712,ACRB,PART_OF_CAMPAIGN
593000003713,CRC,PART_OF_CAMPAIGN
593000003714,NRAA,PART_OF_CAMPAIGN
593000003715,CRC,PART_OF_CAMPAIGN
593000003716,PXP,PART_OF_CAMPAIGN
593000003717,SAPA,PART_OF_CAMPAIGN
593000003718,GRH,PART_OF_CAMPAIGN
593000003719,NRA,PART_OF_CAMPAIGN
593000003720,MRB,PART_OF_CAMPAIGN
593000003721,TRI,PART_OF_CAMPAIGN
593000003722,MRB,PART_OF_CAMPAIGN
593000003723,PXP,PART_OF_CAMPAIGN
593000003724,NRAA,PART_OF_CAMPAIGN
593000003725,TRI,PART_OF_CAMPAIGN
593000003726,MRB,PART_OF_CAMPAIGN
593000003727,NRA,PART_OF_CAMPAIGN
593000003728,NRAA,PART_OF_CAMPAIGN
593000003729,NRA,PART_OF_CAMPAIGN
593000003730,NRAA,PART_OF_CAMPAIGN
593000003731,GRH,PART_OF_CAMPAIGN
593000003732,ACRB,PART_OF_CAMPAIGN
593000003733,SMED,PART_OF_CAMPAIGN
593000003734,PXP,PART_OF_CAMPAIGN
593000003735,ACR,PART_OF_CAMPAIGN
593000003736,PMR,PART_OF_CAMPAIGN
593000003737,GRH,PART_OF_CAMPAIGN
593000003738,PXP,PART_OF_CAMPAIGN
593000003739,TRI,PART_OF_CAMPAIGN
593000003740,SAPA,PART_OF_CAMPAIGN
593000003741,SMED,PART_OF_CAMPAIGN
593000003742,MRB,PART_OF_CAMPAIGN
593000003743,NRA,PART_OF_CAMPAIGN
593000003744,CRC,PART_OF_CAMPAIGN
593000003745,TRI,PART_OF_CAMPAIGN
593000003746,ACR,PART_OF_CAMPAIGN
593000003747,SAPA,PART_OF_CAMPAIGN
593000003748,IAI,PART_OF_CAMPAIGN
593000003749,PMR,PART_OF_CAMPAIGN
593000003750,MRB,PART_OF_CAMPAIGN
593000003751,TRI,PART_OF_CAMPAIGN
593000003752,MRB,PART_OF_CAMPAIGN
593000003753,IAI,PART_OF_CAMPAIGN
593000003754,TRI,PART_OF_CAMPAIGN
593000003755,ESR,PART_OF_CAMPAIGN
593000003756,ACR,PART_OF_CAMPAIGN
593000003757,GSIA,PART_OF_CAMPAIGN
593000003758,ESR,PART_OF_CAMPAIGN
593000003759,GSIA,PART_OF_CAMPAIGN
593000003760,MRB,PART_OF_CAMPAIGN
593000003761,TRI,PART_OF_CAMPAIGN
593000003762,ACRB,PART_OF_CAMPAIGN
593000003763,GRH,PART_OF_CAMPAIGN
593000003764,SMED,PART_OF_CAMPAIGN
593000003765,PXP,PART_OF_CAMPAIGN
593000003766,RASFA,PART_OF_CAMPAIGN
593000003767,MRB,PART_OF_CAMPAIGN
593000003768,SMED,PART_OF_CAMPAIGN
593000003769,ACR,PART_OF_CAMPAIGN
593000003770,GSIA,PART_OF_CAMPAIGN
593000003771,TRI,PART_OF_CAMPAIGN
593000003772,NRA,PART_OF_CAMPAIGN
593000003773,GRH,PART_OF_CAMPAIGN
593000003774,NRA,PART_OF_CAMPAIGN
593000003775,TRI,PART_OF_CAMPAIGN
593000003776,TRI,PART_OF_CAMPAIGN
593000003777,GSIA,PART_OF_CAMPAIGN
593000003778,SMED,PART_OF_CAMPAIGN
593000003779,NRAA,PART_OF_CAMPAIGN
593000003780,ACR,PART_OF_CAMPAIGN
593000003781,NRAA,PART_OF_CAMPAIGN
593000003782,PMR,PART_OF_CAMPAIGN
593000003783,ACRB,PART_OF_CAMPAIGN
593000003784,PMR,PART_OF_CAMPAIGN
593000003785,CRC,PART_OF_CAMPAIGN
593000003786,GSIA,PART_OF_CAMPAIGN
593000003787,ACRB,PART_OF_CAMPAIGN
593000003788,SAPA,PART_OF_CAMPAIGN
593000003789,PXP,PART_OF_CAMPAIGN
593000003790,GRH,PART_OF_CAMPAIGN
593000003791,PMR,PART_OF_CAMPAIGN
593000003792,GRH,PART_OF_CAMPAIGN
593000003793,SMED,PART_OF_CAMPAIGN
593000003794,MRB,PART_OF_CAMPAIGN
593000003795,RASFA,PART_OF_CAMPAIGN
593000003796,IAI,PART_OF_CAMPAIGN
593000003797,ESR,PART_OF_CAMPAIGN
593000003798,IAI,PART_OF_CAMPAIGN
593000003799,ESR,PART_OF_CAMPAIGN
593000003800,NRAA,PART_OF_CAMPAIGN
593000003801,SAPA,PART_OF_CAMPAIGN
593000003802,ACRB,PART_OF_CAMPAIGN
593000003803,ESR,PART_OF_CAMPAIGN
593000003804,CRC,PART_OF_CAMPAIGN
593000003805,NRA,PART_OF_CAMPAIGN
593000003806,PXP,PART_OF_CAMPAIGN
593000003807,MRB,PART_OF_CAMPAIGN
593000003808,GSIA,PART_OF_CAMPAIGN
593000003809,PXP,PART_OF_CAMPAIGN
593000003810,ESR,PART_OF_CAMPAIGN
593000003811,NRA,PART_OF_CAMPAIGN
593000003812,ACR,PART_OF_CAMPAIGN
593000003813,MRB,PART_OF_CAMPAIGN
593000003814,RASFA,PART_OF_CAMPAIGN
593000003815,PXP,PART_OF_CAMPAIGN
593000003816,CRC,PART_OF_CAMPAIGN
593000003817,ACR,PART_OF_CAMPAIGN
593000003818,ACR,PART_OF_CAMPAIGN
593000003819,RASFA,PART_OF_CAMPAIGN
593000003820,GSIA,PART_OF_CAMPAIGN
593000003821,SMED,PART_OF_CAMPAIGN
593000003822,GSIA,PART_OF_CAMPAIGN
593000003823,NRA,PART_OF_CAMPAIGN
593000003824,CRC,PART_OF_CAMPAIGN
593000003825,NRA,PART_OF_CAMPAIGN
593000003826,SAPA,PART_OF_CAMPAIGN
593000003827,ACR,PART_OF_CAMPAIGN
593000003828,NRA,PART_OF_CAMPAIGN
593000003829,IAI,PART_OF_CAMPAIGN
593000003830,NRA,PART_OF_CAMPAIGN
593000003831,SMED,PART_OF_CAMPAIGN
593000003832,GRH,PART_OF_CAMPAIGN
593000003833,PMR,PART_OF_CAMPAIGN
593000003834,NRAA,PART_OF_CAMPAIGN
593000003835,ESR,PART_OF_CAMPAIGN
593000003836,NRA,PART_OF_CAMPAIGN
593000003837,ACRB,PART_OF_CAMPAIGN
593000003838,NRAA,PART_OF_CAMPAIGN
593000003839,SAPA,PART_OF_CAMPAIGN
593000003840,ESR,PART_OF_CAMPAIGN
593000003841,ESR,PART_OF_CAMPAIGN
593000003842,SAPA,PART_OF_CAMPAIGN
593000003843,GRH,PART_OF_CAMPAIGN
593000003844,NRA,PART_OF_CAMPAIGN
593000003845,ACRB,PART_OF_CAMPAIGN
593000003846,NRA,PART_OF_CAMPAIGN
593000003847,ACR,PART_OF_CAMPAIGN
593000003848,IAI,PART_OF_CAMPAIGN
593000003849,ESR,PART_OF_CAMPAIGN
593000003850,ACRB,PART_OF_CAMPAIGN
593000003851,PMR,PART_OF_CAMPAIGN
593000003852,SMED,PART_OF_CAMPAIGN
593000003853,TRI,PART_OF_CAMPAIGN
593000003854,CRC,PART_OF_CAMPAIGN
593000003855,PMR,PART_OF_CAMPAIGN
593000003856,PXP,PART_OF_CAMPAIGN
593000003857,ACR,PART_OF_CAMPAIGN
593000003858,PMR,PART_OF_CAMPAIGN
593000003859,TRI,PART_OF_CAMPAIGN
593000003860,GRH,PART_OF_CAMPAIGN
593000003861,GSIA,PART_OF_CAMPAIGN
593000003862,GSIA,PART_OF_CAMPAIGN
593000003863,NRAA,PART_OF_CAMPAIGN
593000003864,RASFA,PART_OF_CAMPAIGN
593000003865,IAI,PART_OF_CAMPAIGN
593000003866,NRAA,PART_OF_CAMPAIGN
593000003867,SMED,PART_OF_CAMPAIGN
593000003868,PXP,PART_OF_CAMPAIGN
593000003869,SMED,PART_OF_CAMPAIGN
593000003870,GRH,PART_OF_CAMPAIGN
593000003871,ACRB,PART_OF_CAMPAIGN
593000003872,GRH,PART_OF_CAMPAIGN
593000003873,PMR,PART_OF_CAMPAIGN
593000003874,GRH,PART_OF_CAMPAIGN
593000003875,PMR,PART_OF_CAMPAIGN
593000003876,CRC,PART_OF_CAMPAIGN
593000003877,CRC,PART_OF_CAMPAIGN
593000003878,MRB,PART_OF_CAMPAIGN
593000003879,PXP,PART_OF_CAMPAIGN
593000003880,SAPA,PART_OF_CAMPAIGN
593000003881,CRC,PART_OF_CAMPAIGN
593000003882,PXP,PART_OF_CAMPAIGN
593000003883,ESR,PART_OF_CAMPAIGN
593000003884,MRB,PART_OF_CAMPAIGN
593000003885,ACRB,PART_OF_CAMPAIGN
593000003886,ESR,PART_OF_CAMPAIGN
593000003887,SMED,PART_OF_CAMPAIGN
593000003888,NRAA,PART_OF_CAMPAIGN
593000003889,PXP,PART_OF_CAMPAIGN
593000003890,GSIA,PART_OF_CAMPAIGN
593000003891,PXP,PART_OF_CAMPAIGN
593000003892,ACRB,PART_OF_CAMPAIGN
593000003893,NRAA,PART_OF_CAMPAIGN
593000003894,ACRB,PART_OF_CAMPAIGN
593000003895,ESR,PART_OF_CAMPAIGN
593000003896,TRI,PART_OF_CAMPAIGN
593000003897,ESR,PART_OF_CAMPAIGN
593000003898,PMR,PART_OF_CAMPAIGN
593000003899,PMR,PART_OF_CAMPAIGN
593000003900,SMED,PART_OF_CAMPAIGN
593000003901,NRA,PART_OF_CAMPAIGN
593000003902,PXP,PART_OF_CAMPAIGN
593000003903,TRI,PART_OF_CAMPAIGN
593000003904,PXP,PART_OF_CAMPAIGN
593000003905,PMR,PART_OF_CAMPAIGN
593000003906,ACRB,PART_OF_CAMPAIGN
593000003907,GRH,PART_OF_CAMPAIGN
593000003908,ACRB,PART_OF_CAMPAIGN
593000003909,MRB,PART_OF_CAMPAIGN
593000003910,GRH,PART_OF_CAMPAIGN
593000003911,MRB,PART_OF_CAMPAIGN
593000003912,GRH,PART_OF_CAMPAIGN
593000003913,ACRB,PART_OF_CAMPAIGN
593000003914,GRH,PART_OF_CAMPAIGN
593000003915,IAI,PART_OF_CAMPAIGN
593000003916,IAI,PART_OF_CAMPAIGN
593000003917,SAPA,PART_OF_CAMPAIGN
593000003918,SAPA,PART_OF_CAMPAIGN
593000003919,GSIA,PART_OF_CAMPAIGN
593000003920,PXP,PART_OF_CAMPAIGN
593000003921,PXP,PART_OF_CAMPAIGN
593000003922,PMR,PART_OF_CAMPAIGN
593000003923,SAPA,PART_OF_CAMPAIGN
593000003924,RASFA,PART_OF_CAMPAIGN
593000003925,PMR,PART_OF_CAMPAIGN
593000003926,PMR,PART_OF_CAMPAIGN
593000003927,IAI,PART_OF_CAMPAIGN
593000003928,ACR,PART_OF_CAMPAIGN
593000003929,MRB,PART_OF_CAMPAIGN
593000003930,MRB,PART_OF_CAMPAIGN
593000003931,ACR,PART_OF_CAMPAIGN
593000003932,PMR,PART_OF_CAMPAIGN
593000003933,SAPA,PART_OF_CAMPAIGN
593000003934,RASFA,PART_OF_CAMPAIGN
593000003935,ACRB,PART_OF_CAMPAIGN
593000003936,ACRB,PART_OF_CAMPAIGN
593000003937,ACRB,PART_OF_CAMPAIGN
593000003938,NRAA,PART_OF_CAMPAIGN
593000003939,IAI,PART_OF_CAMPAIGN
593000003940,SMED,PART_OF_CAMPAIGN
593000003941,PMR,PART_OF_CAMPAIGN
593000003942,ESR,PART_OF_CAMPAIGN
593000003943,SAPA,PART_OF_CAMPAIGN
593000003944,PMR,PART_OF_CAMPAIGN
593000003945,GSIA,PART_OF_CAMPAIGN
593000003946,GRH,PART_OF_CAMPAIGN
593000003947,ESR,PART_OF_CAMPAIGN
593000003948,PXP,PART_OF_CAMPAIGN
593000003949,ESR,PART_OF_CAMPAIGN
593000003950,GSIA,PART_OF_CAMPAIGN
593000003951,IAI,PART_OF_CAMPAIGN
593000003952,ESR,PART_OF_CAMPAIGN
593000003953,SMED,PART_OF_CAMPAIGN
593000003954,RASFA,PART_OF_CAMPAIGN
593000003955,IAI,PART_OF_CAMPAIGN
593000003956,NRAA,PART_OF_CAMPAIGN
593000003957,NRAA,PART_OF_CAMPAIGN
593000003958,ACRB,PART_OF_CAMPAIGN
593000003959,SMED,PART_OF_CAMPAIGN
593000003960,MRB,PART_OF_CAMPAIGN
593000003961,ACR,PART_OF_CAMPAIGN
593000003962,NRA,PART_OF_CAMPAIGN
593000003963,SMED,PART_OF_CAMPAIGN
593000003964,GRH,PART_OF_CAMPAIGN
593000003965,NRA,PART_OF_CAMPAIGN
593000003966,PMR,PART_OF_CAMPAIGN
593000003967,IAI,PART_OF_CAMPAIGN
593000003968,SMED,PART_OF_CAMPAIGN
593000003969,NRA,PART_OF_CAMPAIGN
593000003970,PMR,PART_OF_CAMPAIGN
593000003971,TRI,PART_OF_CAMPAIGN
593000003972,GSIA,PART_OF_CAMPAIGN
593000003973,PMR,PART_OF_CAMPAIGN
593000003974,MRB,PART_OF_CAMPAIGN
593000003975,CRC,PART_OF_CAMPAIGN
593000003976,ACRB,PART_OF_CAMPAIGN
593000003977,SMED,PART_OF_CAMPAIGN
593000003978,ACR,PART_OF_CAMPAIGN
593000003979,NRAA,PART_OF_CAMPAIGN
593000003980,SAPA,PART_OF_CAMPAIGN
593000003981,NRAA,PART_OF_CAMPAIGN
593000003982,NRA,PART_OF_CAMPAIGN
593000003983,ESR,PART_OF_CAMPAIGN
593000003984,PMR,PART_OF_CAMPAIGN
593000003985,SAPA,PART_OF_CAMPAIGN
593000003986,ACRB,PART_OF_CAMPAIGN
593000003987,ESR,PART_OF_CAMPAIGN
593000003988,NRA,PART_OF_CAMPAIGN
593000003989,MRB,PART_OF_CAMPAIGN
593000003990,SAPA,PART_OF_CAMPAIGN
593000003991,IAI,PART_OF_CAMPAIGN
593000003992,NRA,PART_OF_CAMPAIGN
593000003993,CRC,PART_OF_CAMPAIGN
593000003994,MRB,PART_OF_CAMPAIGN
593000003995,ESR,PART_OF_CAMPAIGN
593000003996,NRAA,PART_OF_CAMPAIGN
593000003997,SMED,PART_OF_CAMPAIGN
593000003998,ESR,PART_OF_CAMPAIGN
593000003999,IAI,PART_OF_CAMPAIGN
593000004000,SMED,PART_OF_CAMPAIGN
593000004001,NRA,PART_OF_CAMPAIGN
593000004002,CRC,PART_OF_CAMPAIGN
593000004003,ESR,PART_OF_CAMPAIGN
593000004004,PMR,PART_OF_CAMPAIGN
593000004005,PMR,PART_OF_CAMPAIGN
593000004006,ACRB,PART_OF_CAMPAIGN
593000004007,TRI,PART_OF_CAMPAIGN
593000004008,GRH,PART_OF_CAMPAIGN
593000004009,MRB,PART_OF_CAMPAIGN
593000004010,GRH,PART_OF_CAMPAIGN
593000004011,GRH,PART_OF_CAMPAIGN
593000004012,GSIA,PART_OF_CAMPAIGN
593000004013,ACR,PART_OF_CAMPAIGN
593000004014,NRA,PART_OF_CAMPAIGN
593000004015,TRI,PART_OF_CAMPAIGN
593000004016,SMED,PART_OF_CAMPAIGN
593000004017,NRA,PART_OF_CAMPAIGN
593000004018,RASFA,PART_OF_CAMPAIGN
